,voice,acc
4546,3.09213,6.41463
4547,2.80294,6.86798
4548,3.40631,6.24833
4549,3.77224,5.79354
4550,2.98119,6.14455
4551,3.83167,6.7977
4552,2.53443,5.59636
4553,2.76414,6.86408
4554,2.45378,6.296
4555,2.96781,6.61715
4556,4.07472,5.00601
4557,3.44053,5.99228
4558,-5.11781,8.47863
4559,-28.80777,8.15075
4560,-47.13749,7.37667
4561,,
4562,,
4563,,
4564,,
4565,,
4566,,
4567,,
4568,,
4569,,
4570,,
4571,,
4572,,
4573,,
4574,,
4575,,
4576,,
4577,,
4578,,
4579,,
4580,,
4581,,
4582,,
4583,,
4584,,
4585,,
4586,,
4587,,
4588,,
4589,,
4590,,
4591,,
4592,,
4593,,
4594,,
4595,,
4596,,
4597,,
4598,,
4599,,
4600,3.33039,11.05122
4601,1.36087,6.1783
4602,4.83829,6.96238
4603,4.19896,2.63833
4604,3.83419,3.18897
4605,3.79582,6.30735
4606,5.9878,3.60682
4607,3.20036,3.86566
4608,4.0636,4.50092
4609,-0.09346,7.08735
4610,2.19709,5.44946
4611,4.011,4.37614
4612,3.46618,4.60394
4613,-0.5958,6.40421
4614,-10.22823,5.92894
4615,-18.0279,5.59355
4616,,
4617,,
4618,,
4619,,
4620,,
4621,,
4622,,
4623,,
4624,,
4625,,
4626,,
4627,,
4628,,
4629,,
4630,,
4631,,
4632,,
4633,5.39469,5.65683
4634,6.13484,6.14753
4635,5.51262,5.4979
4636,2.62121,5.08578
4637,3.46019,4.27004
4638,6.25676,5.54
4639,4.67861,5.97831
4640,2.93779,5.75669
4641,2.13716,2.76943
4642,3.92529,4.69944
4643,7.20976,6.17003
4644,5.10706,5.26755
4645,3.15802,3.58203
4646,2.41598,4.21962
4647,5.84907,6.04998
4648,4.3966,5.31579
4649,2.66826,5.02924
4650,3.18241,1.87337
4651,3.18167,2.85803
4652,2.76415,6.23656
4653,3.96019,6.57979
4654,3.22065,6.58017
4655,2.38246,4.35953
4656,2.6329,6.37448
4657,2.51876,6.51069
4658,3.9383,7.11016
4659,3.43381,6.16426
4660,2.20553,6.91266
4661,3.4945,3.99862
4662,4.39736,4.37136
4663,2.84024,4.59697
4664,3.72279,5.90932
4665,4.61566,5.60551
4666,2.76975,6.92064
4667,4.05713,5.55793
4668,6.6932,7.03679
4669,5.89603,6.66025
4670,9.72971,8.13192
4671,7.32745,5.96046
4672,5.96158,5.83703
4673,5.7325,5.82883
4674,5.38906,7.08884
4675,4.72422,6.32666
4676,5.27571,5.31186
4677,5.50362,6.34296
4678,4.27373,5.72318
4679,4.66454,6.72733
4680,7.15112,7.83865
4681,7.79727,5.4961
4682,6.83356,6.06525
4683,4.16359,6.5576
4684,6.82165,5.80805
4685,7.26589,4.82265
4686,7.09583,6.09182
4687,7.21821,6.44746
4688,7.6217,6.04859
4689,6.9579,5.62975
4690,8.14574,7.25858
4691,8.52015,6.16325
4692,7.72962,6.03799
4693,8.22679,5.54923
4694,7.3249,5.93374
4695,7.10721,6.30629
4696,8.21981,5.99466
4697,7.54741,6.55192
4698,6.87266,5.62492
4699,7.18557,4.81802
4700,5.66982,6.19899
4701,6.3223,5.86751
4702,3.98728,5.63097
4703,2.71647,5.52314
4704,4.29182,4.21081
4705,6.26437,5.63678
4706,3.77461,5.16667
4707,1.87485,4.14742
4708,2.1515,3.07112
4709,5.81926,4.98691
4710,6.84511,6.07434
4711,3.58244,5.38449
4712,3.11325,3.96548
4713,3.85664,4.27461
4714,5.77885,6.49186
4715,3.73459,4.6776
4716,2.11203,3.97945
4717,3.4133,-0.50519
4718,1.73127,0.38044
4719,2.88505,0.50522
4720,4.00612,0.02582
4721,2.84828,0.15567
4722,2.42705,-0.91814
4723,2.77881,0.3185
4724,3.98605,0.91984
4725,3.92652,0.575
4726,2.99801,-0.86614
4727,2.51211,0.26491
4728,2.16413,0.86664
4729,4.06607,0.70904
4730,4.56454,3.54853
4731,4.74358,4.98981
4732,5.35835,6.05495
4733,5.73157,4.98364
4734,5.62913,5.7731
4735,5.06201,5.42556
4736,5.84525,4.66274
4737,5.2955,5.88707
4738,6.36566,4.43899
4739,7.21062,6.11458
4740,6.55778,5.87927
4741,4.84717,3.21581
4742,3.99396,5.03566
4743,6.46838,5.97532
4744,5.88428,5.25384
4745,5.74021,4.82972
4746,7.13692,4.19468
4747,6.58677,5.03469
4748,6.73353,5.33996
4749,5.47138,7.06074
4750,6.38507,5.33627
4751,5.42599,4.75519
4752,4.46021,3.68831
4753,5.65672,4.17536
4754,5.18441,5.42449
4755,5.917,4.7176
4756,5.02434,3.17621
4757,5.61146,4.76658
4758,6.69391,4.8718
4759,6.04284,6.25031
4760,6.21384,5.84354
4761,5.26816,3.90706
4762,5.38639,4.86219
4763,5.67607,4.92027
4764,5.92314,3.83761
4765,5.85739,3.24941
4766,5.4748,5.45383
4767,5.75859,5.70815
4768,6.37595,5.55372
4769,2.41502,5.91421
4770,3.02459,4.8674
4771,5.80468,5.19211
4772,5.09571,5.63189
4773,3.23913,4.70539
4774,1.90467,4.30945
4775,2.2388,2.89734
4776,6.46469,5.05624
4777,6.23748,4.80571
4778,2.95941,4.78202
4779,2.59526,4.21127
4780,5.41201,5.6472
4781,4.57317,5.65725
4782,3.29014,5.19412
4783,2.86229,4.15969
4784,3.30154,4.4927
4785,2.46714,7.21521
4786,4.31726,7.01772
4787,3.49207,6.16784
4788,3.44837,4.60111
4789,1.84574,6.07867
4790,2.83964,6.83939
4791,4.16586,7.95551
4792,3.934,5.34507
4793,3.26053,4.19531
4794,2.91771,8.41478
4795,4.95133,6.64189
4796,2.83363,5.49174
4797,3.9041,4.72761
4798,4.16416,6.08975
4799,3.52218,7.45589
4800,4.33127,7.94451
4801,4.08524,5.71439
4802,4.36184,5.73685
4803,4.62729,7.30647
4804,4.34008,5.68164
4805,4.23973,4.19963
4806,3.71712,6.73023
4807,4.18158,6.4197
4808,3.82245,6.56823
4809,4.22328,6.62594
4810,4.1367,5.90754
4811,3.89379,5.72945
4812,4.3437,6.89968
4813,4.47837,5.41771
4814,5.15105,5.642
4815,6.94171,5.20281
4816,5.20176,6.13551
4817,5.48647,6.07224
4818,8.43634,6.06582
4819,5.49031,6.1273
4820,7.16532,6.68449
4821,4.59797,6.14042
4822,6.34833,6.52373
4823,7.14292,6.00405
4824,1.98729,5.81892
4825,6.20504,6.60571
4826,4.14876,6.13283
4827,6.69516,6.14717
4828,4.6687,6.23915
4829,7.24821,6.57569
4830,5.95445,8.2821
4831,4.9173,6.25469
4832,7.7374,3.85467
4833,5.52047,5.97524
4834,6.2898,6.31335
4835,5.41138,5.41155
4836,2.44685,5.11721
4837,3.55481,4.11788
4838,6.26307,5.90789
4839,4.33303,5.55948
4840,2.45225,5.61538
4841,2.13753,2.48169
4842,4.09991,4.91055
4843,7.00167,5.82309
4844,5.0059,5.09728
4845,3.13927,3.72816
4846,2.50862,4.07082
4847,5.83218,5.92634
4848,3.95722,4.82749
4849,2.44432,4.93471
4850,3.15764,4.13906
4851,3.01853,6.71511
4852,2.6354,6.83402
4853,4.41829,6.5482
4854,3.64234,6.34657
4855,3.0546,3.4129
4856,2.67253,7.24141
4857,3.56825,6.07907
4858,3.94148,7.55677
4859,3.9437,5.09026
4860,2.56173,6.50419
4861,3.30342,7.62309
4862,4.14684,7.07001
4863,2.5714,5.44049
4864,5.60635,5.46862
4865,6.39889,5.88511
4866,5.58663,5.63075
4867,2.22204,5.3798
4868,3.32754,4.32026
4869,6.3223,5.61884
4870,4.84363,6.03111
4871,2.30816,5.12602
4872,2.10561,2.79111
4873,3.2148,3.83467
4874,7.21768,5.9764
4875,5.69823,4.94505
4876,2.79672,4.00542
4877,2.6656,4.28882
4878,5.74708,5.66011
4879,3.57867,5.75298
4880,3.04592,5.55695
4881,2.88792,3.83983
4882,0.82405,4.40289
4883,0.29013,5.43309
4884,2.75562,5.44325
4885,2.33089,3.79847
4886,1.21858,3.63572
4887,0.26686,5.14114
4888,0.7711,5.55772
4889,3.23431,5.87717
4890,2.71483,4.47566
4891,1.16139,5.06903
4892,0.66689,5.2381
4893,2.95959,5.09763
4894,2.18307,4.3154
4895,3.99044,1.57
4896,,
4897,,
4898,,
4899,,
4900,,
4901,,
4902,,
4903,,
4904,,
4905,,
4906,,
4907,,
4908,,
4909,,
4910,,
4911,,
4912,,
4913,,
4914,,
4915,,
4916,,
4917,,
4918,,
4919,,
4920,,
4921,,
4922,,
4923,,
4924,,
4925,,
4926,,
4927,,
4928,,
4929,,
4930,,
4931,,
4932,,
4933,,
4934,,
4935,,
4936,,
4937,,
4938,,
4939,,
4940,,
4941,,
4942,,
4943,,
4944,,
4945,,
4946,1.96418,3.82118
4947,5.68658,2.72414
4948,4.40138,3.68617
4949,4.62249,2.7749
4950,8.6291,3.97022
4951,8.85516,2.85501
4952,7.99497,3.15132
4953,7.49139,1.66175
4954,0.38729,4.44756
4955,7.33324,3.17758
4956,7.38871,4.0405
4957,7.56783,2.44779
4958,8.6657,2.80276
4959,7.09887,3.92595
4960,7.5035,3.62104
4961,9.43305,2.44368
4962,-2.63617,4.13129
4963,8.59529,3.06604
4964,3.61309,3.48854
4965,7.71278,2.19801
4966,7.48013,3.34265
4967,3.13216,3.39143
4968,6.51714,3.23496
4969,6.25575,2.95608
4970,1.04696,3.16924
4971,-27.30102,5.06919
4972,-21.57342,4.26675
4973,6.4442,3.18879
4974,8.27402,3.7655
4975,1.37305,3.72649
4976,-28.39464,4.19732
4977,-30.17185,4.21453
4978,5.11574,3.85899
4979,7.88721,2.51508
4980,9.61591,4.4339
4981,6.30251,3.49345
4982,7.37969,2.87069
4983,0.45831,5.13616
4984,8.75947,3.09405
4985,7.0752,3.69207
4986,6.99456,3.326
4987,7.69049,2.96999
4988,5.18858,2.92275
4989,8.38854,4.03036
4990,10.30785,3.07246
4991,7.0366,4.14277
4992,9.97936,3.02725
4993,5.29009,4.16375
4994,8.61958,2.25208
4995,12.07142,3.20704
4996,4.33267,5.10569
4997,7.70363,3.13497
4998,9.62411,2.6543
4999,7.86482,2.74011
5000,3.04579,4.40154
5001,4.5026,3.83689
5002,2.04507,3.08663
5003,5.15915,3.03409
5004,0.74746,4.51626
5005,-13.28903,4.87819
5006,-45.5195,5.85431
5007,4.18985,3.49275
5008,6.54071,3.87343
5009,11.01962,3.5172
5010,7.89032,4.66766
5011,2.32804,4.30238
5012,-1.55492,4.54733
5013,4.10645,3.35296
5014,3.53524,3.28017
5015,-0.18777,3.38353
5016,-17.29476,4.76455
5017,,
5018,,
5019,,
5020,,
5021,,
5022,,
5023,,
5024,,
5025,,
5026,,
5027,,
5028,,
5029,,
5030,,
5031,,
5032,,
5033,,
5034,,
5035,,
5036,,
5037,-33.43653,4.63388
5038,1.71846,4.49777
5039,7.55943,4.25691
5040,3.50354,4.58966
5041,-44.71287,5.10066
5042,,
5043,,
5044,,
5045,,
5046,,
5047,,
5048,,
5049,,
5050,,
5051,,
5052,,
5053,,
5054,,
5055,,
5056,,
5057,,
5058,,
5059,,
5060,,
5061,,
5062,,
5063,,
5064,,
5065,,
5066,,
5067,,
5068,,
5069,,
5070,,
5071,,
5072,,
5073,,
5074,,
5075,,
5076,,
5077,,
5078,,
5079,,
5080,-22.0481,4.98089
5081,5.26994,3.69801
5082,5.91383,3.53881
5083,4.69646,4.5703
5084,9.70206,3.93087
5085,7.68069,2.98969
5086,2.69764,4.55375
5087,10.07258,3.03057
5088,10.24715,4.38161
5089,6.41073,1.97966
5090,9.25615,3.63802
5091,2.95783,2.64328
5092,6.24303,2.09051
5093,6.75855,3.74865
5094,10.95874,3.35954
5095,13.2209,3.82816
5096,5.34181,3.02573
5097,5.04133,3.19609
5098,9.91932,2.25481
5099,9.09603,4.10676
5100,3.85084,5.00067
5101,5.30461,4.3583
5102,3.76429,2.44113
5103,4.43004,3.31636
5104,5.52572,3.05784
5105,0.70653,2.95086
5106,6.32117,4.0521
5107,-1.72386,4.99554
5108,-34.29481,5.42459
5109,-7.71887,5.45253
5110,3.57395,2.25548
5111,-2.32544,4.50709
5112,5.85373,3.10753
5113,6.28984,3.20978
5114,6.78075,4.09586
5115,5.19699,3.96182
5116,4.63302,4.48154
5117,1.78883,4.77384
5118,-4.29207,4.06739
5119,1.52045,5.30501
5120,4.24789,5.03003
5121,6.09077,3.84066
5122,6.24528,4.30725
5123,-8.13687,3.46859
5124,,
5125,,
5126,,
5127,,
5128,,
5129,,
5130,,
5131,,
5132,,
5133,,
5134,,
5135,,
5136,,
5137,,
5138,,
5139,,
5140,,
5141,,
5142,,
5143,,
5144,,
5145,,
5146,,
5147,,
5148,,
5149,,
5150,,
5151,,
5152,,
5153,,
5154,,
5155,,
5156,,
5157,,
5158,,
5159,,
5160,,
5161,,
5162,,
5163,,
5164,,
5165,,
5166,,
5167,,
5168,5.34595,3.08207
5169,8.22399,3.99274
5170,8.48921,4.52577
5171,-3.80414,3.97074
5172,,
5173,,
5174,,
5175,-33.08314,6.07808
5176,5.7724,2.67173
5177,9.37308,4.81968
5178,5.3317,3.51295
5179,-1.8815,5.04141
5180,,
5181,,
5182,,
5183,-1.73461,5.76452
5184,5.76911,3.18008
5185,9.77238,5.09264
5186,2.02785,3.41166
5187,,
5188,,
5189,,
5190,,
5191,,
5192,,
5193,,
5194,,
5195,,
5196,,
5197,-1.03653,3.00998
5198,-1.32714,3.22071
5199,-2.16229,4.06293
5200,-2.75564,3.46815
5201,-1.42202,2.54465
5202,-1.02407,2.32744
5203,-5.49877,3.45019
5204,-6.58755,8.76462
5205,-13.94994,5.8749
5206,-7.3778,7.12668
5207,-3.03494,7.99821
5208,-2.85584,6.85357
5209,-0.35533,6.54376
5210,-4.46388,8.44669
5211,9.22323,2.89596
5212,8.44929,6.18944
5213,6.95078,4.16589
5214,10.43443,2.39685
5215,10.56965,6.46904
5216,-16.12325,6.31161
5217,14.78074,3.11366
5218,10.13822,4.50199
5219,13.22606,4.97177
5220,6.92545,4.15921
5221,-0.04054,4.63153
5222,-19.31878,11.5094
5223,0.74943,6.48193
5224,13.96408,3.28544
5225,7.24986,4.41164
5226,7.57229,3.88309
5227,10.08587,3.73177
5228,0.06951,4.65938
5229,-4.39123,7.01692
5230,9.87104,2.54067
5231,11.39001,6.47406
5232,8.01376,6.01412
5233,3.13026,5.33581
5234,-0.4734,6.8778
5235,-5.11779,10.19592
5236,12.44354,4.44327
5237,10.29688,5.94501
5238,8.38191,5.28538
5239,7.55844,5.62553
5240,0.69316,5.3248
5241,-8.36804,4.66635
5242,9.17043,6.91559
5243,13.61484,4.44558
5244,12.06931,5.12581
5245,9.87581,6.98265
5246,9.86061,4.91455
5247,3.95945,5.00841
5248,0.43827,8.7835
5249,11.82815,1.40728
5250,9.28737,5.59826
5251,11.1057,5.03454
5252,9.52357,4.88437
5253,-0.25407,5.46738
5254,-26.26377,7.40562
5255,10.18927,3.93567
5256,12.37694,1.78382
5257,10.6818,3.5528
5258,7.32589,4.51633
5259,0.22649,7.73303
5260,0.27103,6.52934
5261,8.43895,7.79781
5262,13.12807,8.0681
5263,7.26505,7.18397
5264,6.66561,7.54929
5265,6.61631,5.90117
5266,-14.71428,6.49607
5267,-0.50599,10.01852
5268,11.58513,6.84341
5269,10.64708,6.2069
5270,11.26159,7.81691
5271,2.84401,7.3755
5272,-29.32642,8.53926
5273,-1.08572,9.66809
5274,6.55504,5.86564
5275,11.02824,8.60847
5276,10.3117,5.11909
5277,6.15662,5.86844
5278,1.61086,5.47194
5279,-2.14156,6.69435
5280,10.36056,9.61313
5281,12.49074,7.50821
5282,5.73611,5.14955
5283,4.8412,7.60777
5284,-0.22698,8.09427
5285,-13.78289,7.48296
5286,-1.50054,9.37783
5287,8.15127,5.39544
5288,8.63344,4.4329
5289,5.49978,7.63417
5290,5.90162,7.01738
5291,-12.54919,7.1277
5292,-11.85569,9.97119
5293,4.39818,4.668
5294,10.85956,4.57933
5295,10.16138,7.44514
5296,4.28084,8.14702
5297,-2.00066,6.03174
5298,-7.97417,9.40785
5299,10.39303,8.46275
5300,12.03119,3.70152
5301,13.23418,6.39809
5302,11.24383,6.42057
5303,8.43085,4.89424
5304,11.47805,5.74149
5305,0.96747,7.95486
5306,9.09671,6.44316
5307,10.53137,5.60663
5308,11.10521,7.35183
5309,-0.14316,8.16578
5310,-4.9224,8.4691
5311,-11.42973,11.20947
5312,7.3487,6.81366
5313,9.2337,9.11222
5314,9.9005,7.35452
5315,5.85217,6.10462
5316,-0.69468,8.24336
5317,-18.17906,8.40207
5318,11.40494,5.85489
5319,9.01087,7.11701
5320,11.55167,6.70023
5321,10.77634,9.15067
5322,8.83374,7.21509
5323,-0.18379,7.77853
5324,2.75393,9.12682
5325,7.52321,7.21349
5326,4.16412,7.10719
5327,7.63364,6.74009
5328,5.47897,8.43591
5329,5.76441,5.97009
5330,-13.24602,9.35011
5331,8.89462,6.70204
5332,9.65444,8.19788
5333,3.19212,7.49049
5334,4.01272,7.64526
5335,12.53409,7.47229
5336,8.81759,9.42484
5337,8.45244,6.10032
5338,9.15079,7.29828
5339,8.49326,3.24757
5340,8.99501,6.1422
5341,7.03839,5.78723
5342,0.01621,8.2769
5343,1.70763,4.35923
5344,9.26285,4.97921
5345,8.45196,5.31004
5346,5.96502,6.34621
5347,0.3096,8.4892
5348,-31.61709,7.34676
5349,5.23125,7.82145
5350,6.34414,4.34152
5351,10.895,4.2331
5352,10.86354,6.16697
5353,5.47742,8.13588
5354,18.10292,8.55461
5355,12.39968,6.78608
5356,5.80949,3.97033
5357,6.98243,0.4195
5358,6.38335,5.29127
5359,3.43439,5.74999
5360,-1.90418,10.28857
5361,-23.35709,8.22346
5362,12.42313,7.95114
5363,12.67928,7.64624
5364,10.25511,8.08311
5365,12.63874,10.83357
5366,4.17024,7.42673
5367,5.11788,7.98246
5368,-4.28194,10.17553
5369,14.41297,6.32662
5370,11.58112,8.16379
5371,14.80203,8.61003
5372,8.51643,9.54026
5373,10.87011,8.56815
5374,-3.15799,8.37843
5375,12.77404,6.543
5376,15.55179,8.48714
5377,13.37915,7.7732
5378,10.05305,7.09664
5379,10.06466,8.83918
5380,6.81659,8.16488
5381,8.95105,7.56977
5382,14.12112,6.9805
5383,8.30093,7.59577
5384,8.78912,9.02327
5385,10.34414,7.58624
5386,12.60497,8.70777
5387,3.88671,8.18469
5388,8.53187,3.00434
5389,8.66785,2.94095
5390,9.00043,0.54844
5391,6.60515,2.23805
5392,2.91569,5.51832
5393,-4.14191,5.73486
5394,5.39017,2.27617
5395,7.02384,0.84505
5396,6.42949,1.74741
5397,8.91054,3.09539
5398,-0.11221,8.55957
5399,-5.32116,9.72338
5400,4.95872,3.26931
5401,11.27721,2.55694
5402,8.02878,3.34299
5403,8.39071,2.52862
5404,7.80048,2.7303
5405,12.14794,4.75037
5406,11.00041,5.52365
5407,3.41854,5.76356
5408,9.84108,5.32968
5409,10.0361,5.38088
5410,8.19813,5.27951
5411,0.98396,7.20446
5412,0.08472,5.88976
5413,-0.96257,6.70773
5414,-11.09981,5.8202
5415,-0.64084,5.12937
5416,-19.66685,5.37878
5417,,
5418,,
5419,,
5420,,
5421,,
5422,,
5423,,
5424,,
5425,,
5426,,
5427,,
5428,,
5429,,
5430,,
5431,,
5432,,
5433,,
5434,,
5435,,
5436,,
5437,,
5438,3.64331,3.32031
5439,1.34329,3.03686
5440,3.613,2.32807
5441,1.3432,1.30128
5442,-2.6301,1.53065
5443,-1.71403,1.83284
5444,4.42941,2.49959
5445,1.06342,2.40505
5446,4.99811,2.49001
5447,2.58749,0.9912
5448,2.01939,2.28164
5449,-0.06983,1.62925
5450,2.75861,4.84598
5451,3.15704,5.38405
5452,3.78373,5.85806
5453,3.14041,7.96767
5454,2.58484,5.15096
5455,1.85424,4.92721
5456,2.49552,5.72096
5457,2.5999,5.71053
5458,3.32689,6.30871
5459,4.7799,8.12495
5460,4.01226,5.31614
5461,2.2366,3.75037
5462,3.44174,5.01514
5463,3.14745,5.16059
5464,4.06888,5.30473
5465,3.82752,7.29501
5466,4.6195,5.36457
5467,2.57593,4.72598
5468,4.81576,6.19572
5469,3.84547,5.77973
5470,2.98579,6.55356
5471,4.38923,7.53502
5472,4.3764,5.81565
5473,2.82207,3.71695
5474,4.23251,3.83223
5475,4.62698,4.65234
5476,3.99174,6.44865
5477,4.69819,7.40432
5478,4.42277,8.3536
5479,4.11335,8.29375
5480,4.86425,5.81702
5481,4.96903,8.88758
5482,4.54333,7.62869
5483,4.60346,7.26619
5484,4.50483,8.63799
5485,4.50016,3.12304
5486,4.68193,5.32096
5487,4.72554,4.70608
5488,4.83161,6.83562
5489,4.34958,12.49187
5490,4.78679,6.65662
5491,4.89223,7.58128
5492,3.69556,6.25456
5493,4.69581,6.44424
5494,4.32001,8.52363
5495,3.11766,11.75134
5496,4.51956,6.55471
5497,4.87874,8.18125
5498,3.18733,6.55631
5499,4.61273,5.83734
5500,4.09075,9.48755
5501,4.67165,12.36285
5502,3.75338,8.70516
5503,4.44098,9.91119
5504,4.84892,9.20936
5505,4.58611,8.53283
5506,4.60239,9.97725
5507,3.35833,11.52349
5508,4.5018,8.70683
5509,4.24471,9.82167
5510,4.29072,6.96366
5511,2.7417,6.01131
5512,2.36533,6.41676
5513,2.13647,8.52219
5514,2.48501,7.84003
5515,1.05905,6.34464
5516,2.08765,7.52904
5517,1.45278,7.14015
5518,2.84638,8.26366
5519,1.45326,8.07748
5520,2.49128,6.17085
5521,2.18764,4.84584
5522,2.74846,4.84642
5523,3.16671,5.44149
5524,3.69086,6.11709
5525,3.32248,8.15187
5526,2.53787,5.10092
5527,1.88242,4.93347
5528,2.4504,5.32193
5529,2.68627,5.76371
5530,3.33467,6.29997
5531,4.77284,7.97201
5532,4.12512,5.38827
5533,2.25789,3.77467
5534,3.44117,5.04578
5535,3.14271,5.20241
5536,4.05153,5.32209
5537,3.89179,7.34765
5538,4.55425,5.30897
5539,2.72508,4.93374
5540,4.71367,6.11673
5541,3.86141,5.7885
5542,2.93183,6.47983
5543,4.3982,7.42215
5544,4.56729,6.0614
5545,2.02469,4.56677
5546,4.36546,3.08265
5547,4.46754,3.33043
5548,4.60599,2.28615
5549,4.08363,2.84381
5550,4.12373,3.04273
5551,4.65,2.15844
5552,4.76268,3.47444
5553,3.93825,2.69367
5554,4.79322,1.83123
5555,4.65274,2.76858
5556,4.34596,5.67185
5557,3.0773,4.85741
5558,3.5415,5.50746
5559,2.00081,5.30498
5560,3.83404,6.31447
5561,3.08368,8.81945
5562,4.08743,6.3779
5563,2.90327,4.95317
5564,2.34003,4.73357
5565,3.66103,6.10256
5566,4.53015,7.33697
5567,2.76183,7.92211
5568,4.42452,7.04418
5569,4.77128,6.53784
5570,4.56212,6.8119
5571,3.00004,6.41212
5572,4.05853,6.98216
5573,3.93446,8.5447
5574,3.79319,7.87408
5575,4.01245,7.3298
5576,4.29723,8.48786
5577,3.66812,7.23957
5578,3.26121,6.43369
5579,2.44419,7.70736
5580,3.45506,6.56118
5581,3.17751,6.15958
5582,4.63158,6.63623
5583,1.76071,6.10955
5584,3.04705,6.70486
5585,3.37992,8.89424
5586,3.49833,6.87689
5587,2.82383,5.75057
5588,3.94411,7.32261
5589,3.35766,7.45488
5590,3.45914,6.44326
5591,1.93742,7.33437
5592,3.49701,5.52643
5593,3.35689,3.26636
5594,2.85669,5.7394
5595,3.1403,5.44135
5596,3.78093,6.21738
5597,3.29951,8.09875
5598,2.58861,5.15809
5599,1.88952,4.92447
5600,2.50196,5.54237
5601,2.57578,5.68841
5602,3.34767,6.29365
5603,4.80665,7.89775
5604,4.04836,5.34009
5605,2.26175,3.77823
5606,3.51719,5.09264
5607,3.16114,5.21238
5608,4.03424,5.31292
5609,3.8222,7.27632
5610,4.59667,5.35563
5611,2.54292,4.81438
5612,4.73585,6.12422
5613,3.82557,5.77058
5614,2.78954,6.37822
5615,4.50576,7.84917
5616,4.47488,5.96583
5617,1.39144,4.23319
5618,3.54015,5.12939
5619,1.43729,5.82713
5620,0.00094,7.22203
5621,0.00282,6.92036
5622,0.00105,8.00718
5623,0.00399,8.80627
5624,0.00286,7.07006
5625,0.00439,7.78733
5626,-0.00066,8.36178
5627,0.02179,7.20774
5628,0.00319,8.13398
5629,0.00022,12.28131
5630,1.02213,6.14708
5631,0.48318,5.30378
5632,0.43551,6.42457
5633,0.74232,9.73022
5634,0.41375,8.16104
5635,0.24365,6.53152
5636,0.51239,5.59824
5637,0.44318,7.06881
5638,0.53431,5.80078
5639,0.52638,8.02972
5640,0.39242,5.90094
5641,0.46467,3.6558
5642,0.94198,4.35225
5643,0.65803,4.18551
5644,2.62121,5.9501
5645,2.35892,8.06722
5646,1.2219,5.15714
5647,0.87911,4.9704
5648,2.41724,5.2656
5649,1.11164,5.67101
5650,2.14052,6.26082
5651,2.85241,7.9706
5652,2.77012,5.38166
5653,2.194,4.07774
5654,3.42049,5.06611
5655,3.22457,5.24111
5656,4.06971,5.34777
5657,3.96112,7.40038
5658,4.2367,5.32681
5659,0.91177,4.80573
5660,1.79656,6.04951
5661,3.56428,5.7545
5662,1.82334,6.49448
5663,1.75855,7.40673
5664,4.55898,6.06342
5665,0.51099,4.30579
5666,2.45877,4.68479
5667,2.319,5.23076
5668,-0.00292,7.48739
5669,-0.01227,12.38689
5670,-0.04558,8.41173
5671,-0.70911,8.79213
5672,-29.12349,7.40676
5673,,
5674,,
5675,,
5676,,
5677,,
5678,,
5679,,
5680,,
5681,,
5682,,
5683,,
5684,,
5685,,
5686,,
5687,,
5688,,
5689,,
5690,,
5691,,
5692,,
5693,,
5694,,
5695,,
5696,,
5697,,
5698,,
5699,,
5700,,
5701,,
5702,,
5703,,
5704,,
5705,,
5706,,
5707,,
5708,,
5709,,
5710,,
5711,,
5712,,
5713,,
5714,,
5715,,
5716,,
5717,,
5718,,
5719,,
5720,-28.0986,14.56994
5721,-3.48159,8.35749
5722,9.77533,10.46568
5723,11.79045,11.36828
5724,10.44025,8.97939
5725,8.80125,10.87685
5726,11.05948,10.36862
5727,10.40414,10.98392
5728,10.03183,9.20756
5729,3.51476,8.50507
5730,-2.21365,10.71761
5731,8.87636,8.43365
5732,7.75125,7.51257
5733,1.36828,7.63834
5734,-28.70002,8.65269
5735,2.16302,10.30085
5736,8.74035,9.03728
5737,9.1564,10.01556
5738,10.06091,8.57892
5739,9.21855,10.09702
5740,10.42484,11.3901
5741,7.0892,8.94174
5742,7.16699,8.46719
5743,3.82053,8.72117
5744,-5.85872,10.4064
5745,6.91167,7.75593
5746,7.34324,6.74105
5747,-0.58121,10.10891
5748,-0.99237,10.73524
5749,11.52489,10.82372
5750,0.3363,9.10479
5751,4.9836,9.64449
5752,6.66593,8.59796
5753,3.05674,9.47829
5754,4.91352,8.73097
5755,2.53942,8.19116
5756,6.60624,7.27995
5757,6.25178,7.76883
5758,6.24665,9.69023
5759,8.44846,9.92132
5760,-16.94552,10.07836
5761,-28.7241,8.36788
5762,-30.07281,5.88809
5763,5.00133,9.5775
5764,10.7712,11.40865
5765,8.69997,9.59186
5766,10.86267,10.05398
5767,7.09426,10.05984
5768,9.17737,9.50958
5769,7.13295,10.24841
5770,1.38415,8.31216
5771,-2.86285,11.03984
5772,7.17686,9.25433
5773,5.94283,8.28473
5774,2.87263,7.70704
5775,-22.13854,10.3983
5776,5.44423,11.38282
5777,10.5293,9.83023
5778,8.748,10.09535
5779,7.54874,10.70331
5780,10.45229,10.7912
5781,10.02577,10.12042
5782,8.77085,9.21185
5783,8.26972,10.11792
5784,1.84153,8.17324
5785,-8.73098,10.29373
5786,7.10576,8.19634
5787,6.60357,7.07742
5788,-2.8321,8.55381
5789,-8.45128,9.31367
5790,8.80777,10.05432
5791,2.77404,8.85385
5792,4.33262,9.23758
5793,7.83906,8.27006
